COD_NODE1,COD_PATH,pOriginPath,pDestinationPath,pDistanceOOP,pFirstStation,PathLength
OWN-3510-2,40,0,0,0.585500000000025,0,2911.123
920-2,40,0,0,0.5825000000000949,0,2911.123
966-2,40,0,0,1.5445000000000801,0,2911.123
2404-2,40,0,0,0.0630000000001019,0,2911.123
817-2,40,0,0,0.669999999999959,0,2911.123
767-2,40,0,0,0.49450000000001604,0,2911.123
5567-2,40,0,0,0.990500000000111,0,2911.123
A117-2,40,0,0,1.1124999999999499,0,2911.123
827-2,40,0,0,0.46249999999997704,0,2911.123
A234-2,40,0,0,1.11599999999999,0,2911.123
A262-2,40,0,0,0.8170000000000072,0,2911.123
5656-2,40,0,0,1.13686837721616e-13,0,2911.123
5586-2,40,0,0,0.634500000000003,0,2911.123
1397-2,40,0,0,0.0594999999999573,0,2911.123
B998-2,40,0,0,0.871999999999957,0,2911.123
811-2,40,0,0,0.40999999999996795,0,2911.123
OWN-811-2,40,0,0,0.40999999999996795,0,2911.123
9518-2,40,0,0,0.7540000000000191,0,2911.123
A115,40,0,0,0.7905000000000649,0,2911.123
A546,40,0,0,0.668499999999995,0,2911.123
B442,40,0,0,0.410000000000082,0,2911.123
A446,40,0,0,0.01,0,2911.123
2199,40,0,0,0.9285000000000991,0,2911.123
2212,40,0,0,0.46350000000006697,0,2911.123
2249,40,0,0,0.0835000000000719,0,2911.123
A442,40,0,0,0.752499999999941,0,2911.123
1025,40,0,0,2.35800000000006,0,2911.123
A454,40,0,0,1.90600000000006,0,2911.123
7240,40,0,0,1.6865000000000199,0,2911.123
1026,40,0,0,1.58100000000002,0,2911.123
A441,40,0,0,0.0,0,2911.123
OWN-A441,40,0,0,0.0,0,2911.123
GEN-A441,40,0,1,,0,2911.123
GEN-274,41,1,0,,0,3295.1890000000003
274,41,0,0,0.0,1,3295.1890000000003
OWN-274,41,0,0,0.0,0,3295.1890000000003
3931,41,0,0,0.40049999999999397,0,3295.1890000000003
F497,41,0,0,0.01,0,3295.1890000000003
3754,41,0,0,0.447000000000003,0,3295.1890000000003
82,41,0,0,0.599000000000018,0,3295.1890000000003
F309,41,0,0,0.8045000000000191,0,3295.1890000000003
F506,41,0,0,0.36500000000000893,0,3295.1890000000003
559,41,0,0,0.462500000000006,0,3295.1890000000003
574,41,0,0,0.545500000000004,0,3295.1890000000003
F321,41,0,0,0.500499999999988,0,3295.1890000000003
F071,41,0,0,1.04650000000001,0,3295.1890000000003
3275,41,0,0,1.315,0,3295.1890000000003
F288,41,0,0,1.06650000000002,0,3295.1890000000003
98,41,0,0,0.47450000000000603,0,3295.1890000000003
5987,41,0,0,0.493500000000012,0,3295.1890000000003
F025,41,0,0,0.619499999999988,0,3295.1890000000003
3226,41,0,0,1.24200000000002,0,3295.1890000000003
F042,41,0,0,0.553500000000014,0,3295.1890000000003
F257,41,0,0,0.553500000000014,0,3295.1890000000003
3222,41,0,0,0.704000000000008,0,3295.1890000000003
G353,41,0,0,0.675000000000011,0,3295.1890000000003
F322,41,0,0,0.45850000000001506,0,3295.1890000000003
G350,41,0,0,0.5509999999999879,0,3295.1890000000003
3253,41,0,0,0.586000000000013,0,3295.1890000000003
F325,41,0,0,0.6490000000000289,0,3295.1890000000003
3682,41,0,0,1.03200000000001,0,3295.1890000000003
H928,41,0,0,0.380000000000024,0,3295.1890000000003
G949,41,0,0,0.993500000000012,0,3295.1890000000003
G347,41,0,0,0.7574999999999928,0,3295.1890000000003
G861,41,0,0,0.34000000000000297,0,3295.1890000000003
F635,41,0,0,0.839000000000027,0,3295.1890000000003
F311,41,0,0,1.3125000000000302,0,3295.1890000000003
5846,41,0,0,2.1345000000000303,0,3295.1890000000003
7010,41,0,0,9.81250000000003,0,3295.1890000000003
7020,41,0,0,0.0175000000000125,0,3295.1890000000003
F272,41,0,0,1.04850000000002,0,3295.1890000000003
F256,41,0,0,0.597999999999985,0,3295.1890000000003
X082,41,0,0,0.940500000000014,0,3295.1890000000003
X158,41,0,0,1.38850000000002,0,3295.1890000000003
F255,41,0,0,0.01,0,3295.1890000000003
F349,41,0,0,0.01,0,3295.1890000000003
7746,41,0,0,0.01,0,3295.1890000000003
F258,41,0,0,0.01,0,3295.1890000000003
F327,41,0,0,0.01,0,3295.1890000000003
G790,41,0,0,0.8350000000000078,0,3295.1890000000003
F305,41,0,0,0.199500000000029,0,3295.1890000000003
F252,41,0,0,0.6624999999999941,0,3295.1890000000003
3061,41,0,0,0.137500000000017,0,3295.1890000000003
X101,41,0,0,0.00600000000000023,0,3295.1890000000003
F269,41,0,0,0.833500000000015,0,3295.1890000000003
3058,41,0,0,0.01,0,3295.1890000000003
3289,41,0,0,0.01,0,3295.1890000000003
F629,41,0,0,0.01,0,3295.1890000000003
7694,41,0,0,0.0380000000000109,0,3295.1890000000003
7726,41,0,0,0.007000000000005,0,3295.1890000000003
8528,41,0,0,0.0,0,3295.1890000000003
OWN-8528,41,0,0,0.0,0,3295.1890000000003
8528-1,41,0,0,0.0,0,3295.1890000000003
OWN-8528-1,41,0,0,0.0,0,3295.1890000000003
7726-1,41,0,0,0.00699999999997658,0,3295.1890000000003
7694-1,41,0,0,0.0379999999999825,0,3295.1890000000003
4500,41,0,0,0.01,0,3295.1890000000003
9715,41,0,0,0.0349999999999682,0,3295.1890000000003
F304,41,0,0,0.11699999999999,0,3295.1890000000003
A903,41,0,0,0.597999999999985,0,3295.1890000000003
A913,41,0,0,0.0034999999999740803,0,3295.1890000000003
X123,41,0,0,0.0149999999999864,0,3295.1890000000003
5489,41,0,0,0.32999999999998403,0,3295.1890000000003
19,41,0,0,0.0625,0,3295.1890000000003
F296,41,0,0,0.139999999999986,0,3295.1890000000003
F394,41,0,0,0.635999999999996,0,3295.1890000000003
3973,41,0,0,0.01,0,3295.1890000000003
5506,41,0,0,0.0,0,3295.1890000000003
OWN-5506,41,0,0,0.0,0,3295.1890000000003
5506-1,41,0,0,0.0,0,3295.1890000000003
OWN-5506-1,41,0,0,0.0,0,3295.1890000000003
X296,41,0,0,0.8824999999999359,0,3295.1890000000003
348,41,0,0,0.35149999999998705,0,3295.1890000000003
5587,41,0,0,0.35149999999998705,0,3295.1890000000003
E092,41,0,0,0.0675000000001091,0,3295.1890000000003
B924,41,0,0,0.0405000000000655,0,3295.1890000000003
7675,41,0,0,0.01,0,3295.1890000000003
3261,41,0,0,0.01,0,3295.1890000000003
A936,41,0,0,0.153999999999996,0,3295.1890000000003
X155,41,0,0,0.164999999999964,0,3295.1890000000003
K642,41,0,0,0.0,0,3295.1890000000003
7200,41,0,0,0.41649999999981396,0,3295.1890000000003
4728,41,0,0,0.01,0,3295.1890000000003
J048,41,0,0,0.0450000000000728,0,3295.1890000000003
1600,41,0,0,1.14150000000018,0,3295.1890000000003
5707,41,0,0,0.299999999999955,0,3295.1890000000003
J039,41,0,0,0.0260000000000673,0,3295.1890000000003
1430,41,0,0,0.0584999999998672,0,3295.1890000000003
J040,41,0,0,0.66599999999994,0,3295.1890000000003
7786,41,0,0,0.30999999999994504,0,3295.1890000000003
4170,41,0,0,0.0104999999998654,0,3295.1890000000003
J695,41,0,0,0.9259999999999309,0,3295.1890000000003
1967,41,0,0,0.01,0,3295.1890000000003
1452,41,0,0,0.0190000000000055,0,3295.1890000000003
J041,41,0,0,0.31749999999988204,0,3295.1890000000003
7473,41,0,0,0.12099999999986699,0,3295.1890000000003
6999,41,0,0,0.01,0,3295.1890000000003
5508,41,0,0,0.01,0,3295.1890000000003
J663,41,0,0,1.43799999999987,0,3295.1890000000003
1101,41,0,0,0.0,0,3295.1890000000003
OWN-1101,41,0,0,0.0,0,3295.1890000000003
GEN-1101,41,0,1,,0,3295.1890000000003
GEN-F742,42,1,0,,0,3226.761
F742,42,0,0,0.0,1,3226.761
OWN-F742,42,0,0,0.0,0,3226.761
F283,42,0,0,2.04050000000007,0,3226.761
22,42,0,0,0.209500000000048,0,3226.761
F294,42,0,0,1.4855000000001202,0,3226.761
F287,42,0,0,0.8260000000000219,0,3226.761
5764,42,0,0,0.3900000000001,0,3226.761
F314,42,0,0,0.7549999999999949,0,3226.761
OWN-F314,42,0,0,0.7549999999999949,0,3226.761
F162,42,0,0,0.7330000000000609,0,3226.761
3112,42,0,0,0.430000000000064,0,3226.761
G403,42,0,0,0.0254999999999654,0,3226.761
G857,42,0,0,0.27999999999997305,0,3226.761
F115,42,0,0,0.206999999999994,0,3226.761
7845,42,0,0,1.3125,0,3226.761
F317,42,0,0,0.0,0,3226.761
5457,42,0,0,0.21000000000003602,0,3226.761
F731,42,0,0,0.5185000000001311,0,3226.761
F363,42,0,0,0.018500000000131,0,3226.761
3189,42,0,0,0.296500000000037,0,3226.761
X123,42,0,0,0.7925000000000179,0,3226.761
G004,42,0,0,0.01,0,3226.761
332,42,0,0,0.01,0,3226.761
848,42,0,0,0.18650000000002398,0,3226.761
8516,42,0,0,0.18650000000002398,0,3226.761
1236,42,0,0,0.0575000000000045,0,3226.761
A512,42,0,0,0.0330000000000155,0,3226.761
2565,42,0,0,0.0715000000000146,0,3226.761
7693,42,0,0,0.0715000000000146,0,3226.761
A730,42,0,0,0.04200000000003,0,3226.761
1368,42,0,0,0.01,0,3226.761
B573,42,0,0,0.26550000000008805,0,3226.761
A176,42,0,0,0.205000000000041,0,3226.761
1159,42,0,0,0.0885000000000673,0,3226.761
7076,42,0,0,0.27550000000007896,0,3226.761
X270,42,0,0,0.01,0,3226.761
9552,42,0,0,0.01,0,3226.761
1289,42,0,0,0.8920000000000531,0,3226.761
B938,42,0,0,0.0475000000000136,0,3226.761
X137,42,0,0,0.0690000000000737,0,3226.761
8590,42,0,0,0.00450000000012096,0,3226.761
OWN-8590,42,0,0,0.00450000000012096,0,3226.761
7453,42,0,0,0.01,0,3226.761
B777,42,0,0,0.123500000000035,0,3226.761
7396,42,0,0,0.0300000000000864,0,3226.761
B812,42,0,0,1.13686837721616e-13,0,3226.761
A301,42,0,0,0.3809999999999721,0,3226.761
A307,42,0,0,0.0660000000000309,0,3226.761
X287,42,0,0,0.0805000000001428,0,3226.761
A678,42,0,0,0.0595000000000709,0,3226.761
1273,42,0,0,0.0715000000001282,0,3226.761
8610,42,0,0,0.0694999999999482,0,3226.761
B089,42,0,0,0.11399999999991901,0,3226.761
B542,42,0,0,0.0080000000000382,0,3226.761
1802,42,0,0,0.23300000000006102,0,3226.761
B541,42,0,0,0.36000000000001403,0,3226.761
8363,42,0,0,0.46300000000007896,0,3226.761
K718,42,0,0,0.44050000000004297,0,3226.761
J395,42,0,0,0.0470000000000255,0,3226.761
1401,42,0,0,0.0850000000000364,0,3226.761
7787,42,0,0,0.238500000000045,0,3226.761
K938,42,0,0,0.0,0,3226.761
X284,42,0,0,2.50099999999998,0,3226.761
J367,42,0,0,0.39150000000006496,0,3226.761
5597,42,0,0,0.42900000000008703,0,3226.761
J538,42,0,0,0.680500000000052,0,3226.761
8108,42,0,0,0.503500000000031,0,3226.761
4888,42,0,0,1.2885000000001101,0,3226.761
383,42,0,0,1.4515000000000102,0,3226.761
685,42,0,0,0.6940000000000739,0,3226.761
J470,42,0,0,0.947000000000003,0,3226.761
J437,42,0,0,0.01,0,3226.761
7826,42,0,0,1.0025000000000501,0,3226.761
OWN-X214,42,0,0,1.2625000000000501,0,3226.761
X214,42,0,0,1.2625000000000501,0,3226.761
1591,42,0,0,0.144000000000005,0,3226.761
4212,42,0,0,1.5760000000001397,0,3226.761
J430,42,0,0,1.23500000000013,0,3226.761
1502,42,0,0,0.86099999999999,0,3226.761
J490,42,0,0,1.6930000000001002,0,3226.761
J420,42,0,0,0.01,0,3226.761
8094,42,0,0,1.83750000000009,0,3226.761
4294,42,0,0,0.504000000000019,0,3226.761
J290,42,0,0,0.7890000000001008,0,3226.761
J495,42,0,0,1.91750000000002,0,3226.761
4208,42,0,0,0.0,0,3226.761
OWN-4208,42,0,0,0.0,0,3226.761
4208-1,42,0,0,0.0,0,3226.761
OWN-4208-1,42,0,0,0.0,0,3226.761
J605,42,0,0,8.50900000000001,0,3226.761
1316,42,0,0,0.36149999999997795,0,3226.761
J232,42,0,0,0.01,0,3226.761
4201,42,0,0,1.2885,0,3226.761
J428,42,0,0,1.23750000000007,0,3226.761
J817,42,0,0,4.70500000000004,0,3226.761
J791,42,0,0,0.0684999999999718,0,3226.761
7729,42,0,0,0.25,0,3226.761
J635,42,0,0,0.6630000000000109,0,3226.761
7299,42,0,0,1.45249999999999,0,3226.761
OWN-7299,42,0,0,1.45249999999999,0,3226.761
J536,42,0,0,0.9505000000000341,0,3226.761
5591,42,0,0,1.36950000000002,0,3226.761
4227,42,0,0,0.97199999999998,0,3226.761
J050,42,0,0,1.87900000000002,0,3226.761
1672,42,0,0,0.0289999999999964,0,3226.761
1677,42,0,0,4.02099999999996,0,3226.761
J810,42,0,0,0.47949999999991605,0,3226.761
J813,42,0,0,6.79549999999995,0,3226.761
7381,42,0,0,0.7044999999999391,0,3226.761
X290,42,0,0,0.704000000000065,0,3226.761
4528,42,0,0,0.0134999999999081,0,3226.761
1556,42,0,0,0.649000000000001,0,3226.761
4115,42,0,0,0.690500000000043,0,3226.761
J141,42,0,0,0.01,0,3226.761
347,42,0,0,0.7944999999999709,0,3226.761
346,42,0,0,1.24649999999997,0,3226.761
5222,42,0,0,1.3075,0,3226.761
J779,42,0,0,0.8704999999999928,0,3226.761
8349,42,0,0,0.01,0,3226.761
X251,42,0,0,0.0399999999999636,0,3226.761
1596,42,0,0,0.500499999999988,0,3226.761
J804,42,0,0,0.0,0,3226.761
1539,42,0,0,0.6630000000000109,0,3226.761
5977,42,0,0,0.14150000000006502,0,3226.761
6957,42,0,0,0.02800000000002,0,3226.761
J647,42,0,0,0.01,0,3226.761
5360,42,0,0,0.27699999999993,0,3226.761
1496,42,0,0,0.01,0,3226.761
7663,42,0,0,0.01,0,3226.761
J461,42,0,0,0.0414999999999281,0,3226.761
J075,42,0,0,0.0869999999998754,0,3226.761
2686,42,0,0,0.0339999999999918,0,3226.761
7717,42,0,0,0.37249999999994504,0,3226.761
J071,42,0,0,0.0955000000000155,0,3226.761
7649,42,0,0,0.239500000000021,0,3226.761
7083,42,0,0,0.116499999999974,0,3226.761
1491,42,0,0,0.01,0,3226.761
1625,42,0,0,0.0194999999999936,0,3226.761
J811,42,0,0,1.1635,0,3226.761
8345,42,0,0,0.0625,0,3226.761
J417,42,0,0,0.01,0,3226.761
7282,42,0,0,0.0600000000000591,0,3226.761
1489,42,0,0,0.0299999999999727,0,3226.761
X225,42,0,0,0.589500000000044,0,3226.761
492,42,0,0,0.0494999999999663,0,3226.761
5706,42,0,0,0.12450000000001199,0,3226.761
4728,42,0,0,1.09450000000004,0,3226.761
1600,42,0,0,0.528999999999996,0,3226.761
J048,42,0,0,1.13999999999999,0,3226.761
5707,42,0,0,0.300000000000068,0,3226.761
J039,42,0,0,0.0259999999999536,0,3226.761
1430,42,0,0,0.0584999999999809,0,3226.761
J040,42,0,0,0.666000000000054,0,3226.761
7786,42,0,0,0.31000000000005895,0,3226.761
4170,42,0,0,0.0104999999999791,0,3226.761
J695,42,0,0,0.9259999999999309,0,3226.761
1967,42,0,0,0.01,0,3226.761
1452,42,0,0,0.0189999999998918,0,3226.761
J041,42,0,0,0.317499999999995,0,3226.761
7473,42,0,0,0.120999999999981,0,3226.761
6999,42,0,0,0.01,0,3226.761
5508,42,0,0,0.01,0,3226.761
J663,42,0,0,1.43799999999999,0,3226.761
1101,42,0,0,0.0,0,3226.761
OWN-1101,42,0,0,0.0,0,3226.761
GEN-1101,42,0,1,,0,3226.761
GEN-A441,43,1,0,,0,2178.33
A441,43,0,0,0.0,1,2178.33
OWN-A441,43,0,0,0.0,0,2178.33
1026,43,0,0,0.33,0,2178.33
2249,43,0,0,0.77,0,2178.33
7240,43,0,0,0.2335,0,2178.33
A442,43,0,0,1.0695,0,2178.33
A454,43,0,0,0.0110000000000001,0,2178.33
1025,43,0,0,0.01,0,2178.33
9544,43,0,0,0.267499999999999,0,2178.33
A465,43,0,0,0.5005,0,2178.33
A470,43,0,0,0.7655,0,2178.33
A471,43,0,0,1.5315,0,2178.33
A362,43,0,0,0.36700000000000005,0,2178.33
7256,43,0,0,1.5535,0,2178.33
A388,43,0,0,1.033,0,2178.33
964,43,0,0,1.2715,0,2178.33
A205,43,0,0,1.5395,0,2178.33
965,43,0,0,0.0,0,2178.33
OWN-965,43,0,0,0.0,0,2178.33
965-1,43,0,0,0.0,0,2178.33
OWN-965-1,43,0,0,0.0,0,2178.33
A205-1,43,0,0,1.28199999999998,0,2178.33
964-1,43,0,0,1.19650000000001,0,2178.33
A388-1,43,0,0,0.725999999999999,0,2178.33
7256-1,43,0,0,1.7595,0,2178.33
A362-1,43,0,0,0.40950000000003706,0,2178.33
926,43,0,0,2.58800000000002,0,2178.33
OWN-926,43,0,0,2.58800000000002,0,2178.33
A470-1,43,0,0,0.786000000000001,0,2178.33
A471-1,43,0,0,1.59650000000005,0,2178.33
A465-1,43,0,0,0.321500000000015,0,2178.33
9544-1,43,0,0,0.168000000000006,0,2178.33
1025-1,43,0,0,0.01,0,2178.33
A454-1,43,0,0,0.0109999999999673,0,2178.33
A442-1,43,0,0,0.519999999999982,0,2178.33
7240-1,43,0,0,0.245999999999981,0,2178.33
2249-1,43,0,0,0.512,0,2178.33
1026-1,43,0,0,0.26750000000004104,0,2178.33
7661,43,0,0,0.7905000000000091,0,2178.33
A441-1,43,0,0,0.165500000000009,0,2178.33
OWN-A441-1,43,0,0,0.165500000000009,0,2178.33
A436,43,0,0,0.40699999999998204,0,2178.33
957,43,0,0,0.764499999999998,0,2178.33
A432,43,0,0,0.12200000000001401,0,2178.33
935,43,0,0,2.22200000000004,0,2178.33
A429,43,0,0,1.16849999999999,0,2178.33
2226,43,0,0,0.9415000000000191,0,2178.33
2221,43,0,0,0.83400000000006,0,2178.33
B715,43,0,0,0.130000000000052,0,2178.33
7808,43,0,0,1.65299999999996,0,2178.33
A649,43,0,0,4.37800000000004,0,2178.33
A402,43,0,0,1.13049999999998,0,2178.33
1002,43,0,0,2.1564999999999896,0,2178.33
7689,43,0,0,1.56,0,2178.33
1231,43,0,0,0.0325000000000273,0,2178.33
2231,43,0,0,0.59050000000002,0,2178.33
B997,43,0,0,0.00050000000004502,0,2178.33
2143,43,0,0,0.416500000000042,0,2178.33
A640,43,0,0,0.4669999999999849,0,2178.33
7653,43,0,0,0.01,0,2178.33
B782,43,0,0,0.01,0,2178.33
6396,43,0,0,0.22550000000006798,0,2178.33
7495,43,0,0,1.5630000000000501,0,2178.33
X041,43,0,0,0.43100000000004,0,2178.33
5549,43,0,0,0.625499999999988,0,2178.33
X175,43,0,0,0.541999999999973,0,2178.33
2802,43,0,0,0.422000000000025,0,2178.33
2183,43,0,0,0.971500000000049,0,2178.33
7795,43,0,0,0.16599999999999698,0,2178.33
5477,43,0,0,0.23399999999998,0,2178.33
X037,43,0,0,0.0814999999999486,0,2178.33
X007,43,0,0,1.9205,0,2178.33
7319,43,0,0,1.93900000000002,0,2178.33
2279,43,0,0,0.142499999999984,0,2178.33
X049,43,0,0,1.3969999999999898,0,2178.33
1124,43,0,0,0.12200000000001401,0,2178.33
B055,43,0,0,0.15100000000001002,0,2178.33
5683,43,0,0,0.01,0,2178.33
A404,43,0,0,1.1780000000000501,0,2178.33
7652,43,0,0,0.0519999999999641,0,2178.33
A533,43,0,0,0.45350000000002005,0,2178.33
4696,43,0,0,0.6610000000000009,0,2178.33
5730,43,0,0,1.4685000000000101,0,2178.33
1186,43,0,0,0.311999999999955,0,2178.33
7773,43,0,0,0.01,0,2178.33
OWN-7773,43,0,0,0.01,0,2178.33
X111,43,0,0,0.507000000000005,0,2178.33
X042,43,0,0,0.01,0,2178.33
J382,43,0,0,0.01,0,2178.33
5436,43,0,0,0.0720000000000027,0,2178.33
7449,43,0,0,0.0800000000000409,0,2178.33
J515,43,0,0,0.0559999999999832,0,2178.33
4361,43,0,0,0.321000000000026,0,2178.33
465,43,0,0,0.6759999999999879,0,2178.33
5413,43,0,0,0.511000000000024,0,2178.33
5435,43,0,0,1.45350000000002,0,2178.33
J294,43,0,0,1.12800000000004,0,2178.33
J542,43,0,0,1.226,0,2178.33
X098,43,0,0,1.0615000000000199,0,2178.33
J490,43,0,0,1.81549999999999,0,2178.33
J430,43,0,0,0.0229999999999677,0,2178.33
1502,43,0,0,0.01,0,2178.33
J420,43,0,0,1.04149999999998,0,2178.33
J290,43,0,0,1.8915000000000102,0,2178.33
J286,43,0,0,1.5685000000000302,0,2178.33
J292,43,0,0,0.01,0,2178.33
7790,43,0,0,0.283000000000015,0,2178.33
2550,43,0,0,0.48149999999998294,0,2178.33
J283,43,0,0,0.9445000000000051,0,2178.33
J823,43,0,0,0.183999999999969,0,2178.33
4280,43,0,0,0.6525000000000319,0,2178.33
3301,43,0,0,1.4465000000000101,0,2178.33
X208,43,0,0,1.13999999999999,0,2178.33
1460,43,0,0,1.54900000000004,0,2178.33
J222,43,0,0,5.5944999999999805,0,2178.33
7780,43,0,0,3.3410000000000095,0,2178.33
J652,43,0,0,1.22750000000002,0,2178.33
1410,43,0,0,0.8125,0,2178.33
1421,43,0,0,5.6843418860808e-14,0,2178.33
J623,43,0,0,0.01,0,2178.33
7262,43,0,0,0.47950000000003,0,2178.33
1490,43,0,0,0.0,0,2178.33
OWN-1490,43,0,0,0.0,0,2178.33
1490-1,43,0,0,0.0,0,2178.33
OWN-1490-1,43,0,0,0.0,0,2178.33
7262-1,43,0,0,0.464000000000055,0,2178.33
J623-1,43,0,0,0.30650000000002803,0,2178.33
1421-1,43,0,0,0.01,0,2178.33
1410-1,43,0,0,1.01649999999995,0,2178.33
J652-1,43,0,0,1.5065000000000701,0,2178.33
1460-1,43,0,0,0.8240000000000691,0,2178.33
J222-1,43,0,0,5.430499999999941,0,2178.33
X208-1,43,0,0,1.83249999999998,0,2178.33
3301-1,43,0,0,1.14699999999993,0,2178.33
J283-1,43,0,0,1.56050000000005,0,2178.33
4280-1,43,0,0,1.10800000000006,0,2178.33
J823-1,43,0,0,0.560999999999922,0,2178.33
2550-1,43,0,0,1.3624999999999499,0,2178.33
1415,43,0,0,1.9845000000000301,0,2178.33
7790-1,43,0,0,0.01,0,2178.33
J292-1,43,0,0,2.18899999999996,0,2178.33
J286-1,43,0,0,1.51750000000004,0,2178.33
J290-1,43,0,0,1.60350000000005,0,2178.33
J420-1,43,0,0,1.226,0,2178.33
J490-1,43,0,0,2.26650000000006,0,2178.33
1502-1,43,0,0,0.317499999999995,0,2178.33
J430-1,43,0,0,0.0359999999999445,0,2178.33
J542-1,43,0,0,1.3544999999999199,0,2178.33
X098-1,43,0,0,0.907500000000027,0,2178.33
J294-1,43,0,0,0.0109999999999673,0,2178.33
5435-1,43,0,0,1.30149999999992,0,2178.33
5413-1,43,0,0,0.5819999999999941,0,2178.33
465-1,43,0,0,0.658000000000015,0,2178.33
4361-1,43,0,0,0.0414999999999281,0,2178.33
J515-1,43,0,0,0.0369999999999209,0,2178.33
7449-1,43,0,0,0.38250000000004997,0,2178.33
5436-1,43,0,0,0.0819999999999936,0,2178.33
J382-1,43,0,0,0.01,0,2178.33
X042-1,43,0,0,0.01,0,2178.33
X111-1,43,0,0,0.531999999999925,0,2178.33
7773-1,43,0,0,0.01,0,2178.33
OWN-7773-1,43,0,0,0.01,0,2178.33
1186-1,43,0,0,0.0924999999999727,0,2178.33
4696-1,43,0,0,0.6649999999999641,0,2178.33
5730-1,43,0,0,1.37850000000003,0,2178.33
A533-1,43,0,0,0.0444999999999709,0,2178.33
7652-1,43,0,0,0.24149999999997399,0,2178.33
A404-1,43,0,0,1.12699999999995,0,2178.33
5683-1,43,0,0,0.01,0,2178.33
B055-1,43,0,0,0.423000000000002,0,2178.33
X049-1,43,0,0,0.0154999999999745,0,2178.33
1124-1,43,0,0,1.31499999999994,0,2178.33
2279-1,43,0,0,0.6915000000000191,0,2178.33
X007-1,43,0,0,1.83299999999997,0,2178.33
7319-1,43,0,0,0.01400000000001,0,2178.33
X037-1,43,0,0,1.7764999999999398,0,2178.33
5477-1,43,0,0,0.206999999999994,0,2178.33
7795-1,43,0,0,0.456500000000005,0,2178.33
2183-1,43,0,0,1.06700000000001,0,2178.33
2802-1,43,0,0,0.607500000000073,0,2178.33
X175-1,43,0,0,0.801000000000045,0,2178.33
5549-1,43,0,0,0.43100000000004,0,2178.33
X041-1,43,0,0,0.221000000000004,0,2178.33
7495-1,43,0,0,1.798,0,2178.33
6396-1,43,0,0,0.01,0,2178.33
B782-1,43,0,0,0.01,0,2178.33
7653-1,43,0,0,0.01,0,2178.33
7367,43,0,0,0.0294999999999845,0,2178.33
A640-1,43,0,0,0.214999999999918,0,2178.33
2143-1,43,0,0,0.0230000000000246,0,2178.33
B997-1,43,0,0,0.9239999999999781,0,2178.33
2231-1,43,0,0,0.445500000000038,0,2178.33
1231-1,43,0,0,1.15949999999998,0,2178.33
7689-1,43,0,0,1.59899999999993,0,2178.33
1002-1,43,0,0,1.96550000000002,0,2178.33
A402-1,43,0,0,0.8579999999999469,0,2178.33
A649-1,43,0,0,1.375,0,2178.33
7808-1,43,0,0,1.9984999999999198,0,2178.33
B715-1,43,0,0,0.44799999999997897,0,2178.33
2221-1,43,0,0,0.579499999999939,0,2178.33
2226-1,43,0,0,0.508000000000038,0,2178.33
A429-1,43,0,0,0.49749999999994504,0,2178.33
A432-1,43,0,0,0.723499999999945,0,2178.33
935-1,43,0,0,0.48050000000000603,0,2178.33
A427,43,0,0,1.1404999999999699,0,2178.33
2204,43,0,0,0.661499999999933,0,2178.33
A074,43,0,0,0.388000000000034,0,2178.33
A425,43,0,0,0.891500000000065,0,2178.33
944,43,0,0,0.7364999999999781,0,2178.33
2267,43,0,0,0.01,0,2178.33
9547,43,0,0,1.25699999999995,0,2178.33
A084,43,0,0,0.5014999999999651,0,2178.33
2241,43,0,0,1.33199999999999,0,2178.33
A296,43,0,0,0.640499999999975,0,2178.33
830,43,0,0,0.01,0,2178.33
976,43,0,0,1.3679999999999397,0,2178.33
A712,43,0,0,2.24800000000005,0,2178.33
986,43,0,0,0.01,0,2178.33
7676,43,0,0,0.250999999999976,0,2178.33
759,43,0,0,0.9690000000000509,0,2178.33
A563,43,0,0,0.7819999999999251,0,2178.33
2887,43,0,0,0.0194999999999936,0,2178.33
A566,43,0,0,0.0320000000000391,0,2178.33
1033,43,0,0,0.30999999999994504,0,2178.33
817,43,0,0,0.9880000000000558,0,2178.33
767,43,0,0,0.01,0,2178.33
2404,43,0,0,0.9415000000000191,0,2178.33
5567,43,0,0,0.01,0,2178.33
A117,43,0,0,0.01,0,2178.33
966,43,0,0,0.948999999999955,0,2178.33
2260,43,0,0,0.598500000000058,0,2178.33
4756,43,0,0,2.41999999999996,0,2178.33
837,43,0,0,0.846000000000004,0,2178.33
9508,43,0,0,0.724500000000035,0,2178.33
A045,43,0,0,0.0525000000000091,0,2178.33
A268,43,0,0,1.75199999999995,0,2178.33
7469,43,0,0,0.8944999999999941,0,2178.33
A799,43,0,0,0.0069999999999481605,0,2178.33
5759,43,0,0,0.01400000000001,0,2178.33
B498,43,0,0,0.0489999999999782,0,2178.33
6037,43,0,0,0.0465000000000373,0,2178.33
A072,43,0,0,0.6119999999999661,0,2178.33
5921,43,0,0,0.565500000000043,0,2178.33
1028,43,0,0,0.01,0,2178.33
A058,43,0,0,0.549999999999955,0,2178.33
B806,43,0,0,0.866999999999962,0,2178.33
7353,43,0,0,0.41750000000001797,0,2178.33
4751,43,0,0,1.30799999999999,0,2178.33
A019,43,0,0,0.41750000000001797,0,2178.33
A542,43,0,0,0.11799999999993802,0,2178.33
A656,43,0,0,0.38299999999992496,0,2178.33
7781,43,0,0,0.0579999999999927,0,2178.33
